1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.2000771164894104,0.0,1
1.0,0.0,-0.20061412453651428,0.0,1
1.0,0.0,-0.20056341588497162,0.0,1
1.0,0.0,-0.20074543356895447,0.0,1
1.0,0.0,-0.2007485032081604,0.0,1
1.0,0.0,-0.20096419751644135,0.0,1
1.0,0.0,-0.2009887546300888,0.0,1
1.0,0.0,-0.20121552050113678,0.0,1
1.0,0.0,-0.20123843848705292,0.0,1
1.0,0.0,-0.20130914449691772,0.0,1
1.0,0.0,-0.20126928389072418,0.0,1
1.0,0.0,-0.2012537270784378,0.0,1
1.0,0.0,-0.20104438066482544,0.0,1
1.0,0.0,-0.20069503784179688,0.0,1
1.0,0.0,-0.20029322803020477,0.0,1
1.0,0.0,-0.19982847571372986,0.0,1
1.0,0.0,-0.19922013580799103,0.0,1
1.0,0.0,-0.19849465787410736,0.0,1
1.0,0.0,-0.19757574796676636,0.0,1
1.0,0.0,-0.19665761291980743,0.0,1
1.0,0.0,-0.1955958604812622,0.0,1
1.0,0.0,-0.194480761885643,0.0,1
1.0,0.0,-0.19322329759597778,0.0,1
1.0,0.0,-0.1918991357088089,0.0,1
1.0,0.0,-0.1904568076133728,0.0,1
1.0,0.0,-0.18881292641162872,0.0,1
1.0,0.0,-0.1872870922088623,0.0,1
1.0,0.0,-0.18555675446987152,0.0,1
1.0,0.0,-0.1837243139743805,0.0,1
1.0,0.0,-0.1818009465932846,0.0,1
1.0,0.0,-0.17974887788295746,0.0,1
1.0,0.0,-0.17762763798236847,0.0,1
1.0,0.0,-0.17537450790405273,0.0,1
1.0,0.0,-0.173044353723526,0.0,1
1.0,0.0,-0.17058472335338593,0.0,1
1.0,0.0,-0.16805148124694824,0.0,1
1.0,0.0,-0.16537781059741974,0.0,1
1.0,0.0,-0.16267433762550354,0.0,1
1.0,0.0,-0.15981261432170868,0.0,1
1.0,0.0,-0.15691255033016205,0.0,1
1.0,0.0,-0.1539209485054016,0.0,1
1.0,0.0,-0.15089991688728333,0.0,1
1.0,0.0,-0.14774318039417267,0.0,1
1.0,0.0,-0.14455868303775787,0.0,1
1.0,0.0,-0.14124825596809387,0.0,1
1.0,0.0,-0.13792866468429565,0.0,1
1.0,0.0,-0.13449627161026,0.0,1
1.0,0.0,-0.13099715113639832,0.0,1
1.0,0.0,-0.1273973137140274,0.0,1
1.0,0.0,-0.12377138435840607,0.0,1
1.0,0.0,-0.11963067948818207,0.0,1
1.0,0.0,-0.11581911146640778,0.0,1
1.0,0.0,-0.11193688213825226,0.0,1
1.0,0.0,-0.10797913372516632,0.0,1
1.0,0.0,-0.10400968790054321,0.0,1
1.0,0.0,-0.09996765851974487,0.0,1
1.0,0.0,-0.09590411931276321,0.0,1
1.0,0.0,-0.09174546599388123,0.0,1
1.0,0.0,-0.08757305145263672,0.0,1
1.0,0.0,-0.0833042562007904,0.0,1
1.0,0.0,-0.07898631691932678,0.0,1
1.0,0.0,-0.07462763786315918,0.0,1
1.0,0.0,-0.07018391042947769,0.0,1
1.0,0.0,-0.06575952470302582,0.0,1
1.0,0.0,-0.06135169789195061,0.0,1
1.0,0.0,-0.05692654848098755,0.0,1
1.0,0.0,-0.05242501199245453,0.0,1
1.0,0.0,-0.04779423773288727,0.0,1
1.0,0.0,-0.04307497665286064,0.0,1
1.0,0.0,-0.038327064365148544,0.0,1
1.0,0.0,-0.03354477509856224,0.0,1
1.0,0.0,-0.028836334124207497,0.0,1
1.0,0.0,-0.02422211319208145,0.0,1
1.0,0.0,-0.019550597295165062,0.0,1
1.0,0.0,-0.014707829803228378,0.0,1
1.0,0.0,-0.009673438966274261,0.0,1
1.0,0.0,-0.0046320464462041855,0.0,1
1.0,0.0,1.928958372445777E-4,0.0,1
1.0,0.0,0.004921708256006241,0.0,1
1.0,0.0,0.009747287258505821,0.0,1
1.0,0.0,0.014929373748600483,0.0,1
1.0,0.0,0.020200584083795547,0.0,1
1.0,0.0,0.02533683553338051,0.0,1
1.0,0.0,0.03018469735980034,0.0,1
1.0,0.0,0.03466331586241722,0.0,1
1.0,0.0,0.039318282157182693,0.0,1
1.0,0.0,0.04444243758916855,0.0,1
1.0,0.0,0.04996765777468681,0.0,1
1.0,0.0,0.054985497146844864,0.0,2
1.0,0.0,0.05893699824810028,0.0,2
1.0,0.0,0.06295852363109589,0.0,2
1.0,0.0,0.06749125570058823,0.0,2
1.0,0.0,0.07199852913618088,0.0,2
1.0,0.0,0.07628170400857925,0.0,2
1.0,0.0,0.08031214773654938,0.0,2
1.0,0.0,0.08416688442230225,0.0,2
1.0,0.0,0.08784335851669312,0.0,2
1.0,0.0,0.09139887988567352,0.0,2
1.0,0.0,0.09493657201528549,0.0,2
1.0,0.0,0.09860542416572571,0.0,2
